0.190717 0.0224191 0.112979 0.156123 0.0358508 0.014285 0.089031 0.0833158 0.0169202 0.0125667 0.0990645 0.074058 0.0329031 0.0317619 0.0653837 0.0181455 0.0212798 0.00708449 0.106828 0.614159 0.111249 0.00889495 0.603453 0.47873 0.0637592 0.0380762 0.115732 0.0274625 0.27624 0.144684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000540863 0 0 0 0 0 0 0.16381 0 0 Akira Mori & family ,Karl Knauf ,Konstantin Sixt ,Ludwig Theodor Braun ,Keiichi Shibahara ,Michael Herz ,
0.193369 0.0231068 0.116359 0.15402 0.0362081 0.0127672 0.0817031 0.0835105 0.0145319 0.0115801 0.0923807 0.0815962 0.0353163 0.0322221 0.0695496 0.0171272 0.0218133 0.00728529 0.108923 0.619546 0.122325 0.00851445 0.615582 0.478724 0.0567676 0.0367859 0.117731 0.0268313 0.283159 0.142504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000600897 0.210778 0.0177138 0 0.197766 0.227609 0.204837 0.343922 0 0 Zygmunt Solorz-Zak ,Erwin Franz Mueller ,Reinfried Pohl Jr. ,Friedhelm Loh ,Peter-Alexander Wacker ,Georg Haub ,
0.195799 0.0249901 0.133002 0.165722 0.0350529 0.0115786 0.0758163 0.0973804 0.0105782 0.00706972 0.097977 0.0606179 0.0313507 0.0338491 0.0857506 0.0179132 0.0168601 0.0097966 0.084694 0.629451 0.172597 0.00876909 0.619783 0.476659 0.0581782 0.0394745 0.123088 0.0303867 0.272213 0.132933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.415093 0.378093 0 0.23526 0.32063 0.226163 0 0 0 Nicholas Pritzker ,John Pritzker ,Rupert Johnson Jr. ,Daniel Pritzker ,William Franke ,Alexander Svetakov ,
0.193575 0.0189746 0.157742 0.178717 0.0342893 0.0100183 0.0806752 0.104838 0.00997873 0.00504619 0.093283 0.0515067 0.0303419 0.040321 0.0756456 0.0165542 0.0163411 0.0113364 0.064391 0.649869 0.233614 0.0105491 0.67317 0.510672 0.069541 0.0292453 0.13239 0.0327862 0.225366 0.128523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.654731 0.875086 0.26084 0.297561 0.333193 0.146586 0 0.06769 0.0288804 Thomas Frist Jr. & family ,Amos Hostetter Jr. ,Herb Simon ,John Tyson & family ,Forrest Preston ,J. Hyatt Brown ,
0.207559 0.00362174 0.204061 0.219803 0.0400605 0.00703412 0.0307052 0.114087 0.0125148 0.00722814 0.0631233 0.0538122 0.0397501 0.0451883 0.048721 0.0200739 0.0125709 0.0162388 0.0614053 0.631033 0.318824 0.0113868 0.772434 0.534459 0.072432 0.0145572 0.153448 0.0377973 0.187306 0.146313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.237677 0.821171 0.761135 0.908759 0.230868 0.239318 0 0 0 Dennis Washington ,John Farber ,Charles Dolan & family ,William Boyd & family ,Warren Buffett ,William Wrigley Jr. ,
0.204651 0.00412346 0.230434 0.236264 0.0456166 0.00602427 0.018625 0.125846 0.0102237 0.00823221 0.0617765 0.0531138 0.00830852 0.0287259 0.0514027 0.0208009 0.00822151 0.0185057 0.0637552 0.609495 0.359907 0.0108316 0.740737 0.604648 0.0742815 0.0165878 0.158316 0.0430349 0.103132 0.16462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0270956 0.902526 1.00282 0.947048 0.227829 0.273335 0 0 0 William MacMillan ,Donald Trump ,Ronald Lauder ,Cargill MacMillan III. ,James Leprino ,Robert Bass ,
0.204334 0 0.296317 0.134488 0.05862 0.00775589 0.0106585 0.159223 0.00530343 0.00528722 0.0742372 0.0656512 0.00269124 0.0237085 0.0343003 0.0133847 0.00800707 0.0238051 0.0765621 0.608436 0.374799 0.00920699 0.666575 0.546811 0.0955327 0.0213317 0.203646 0 0.132678 0.211712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Todd Wanek ,Jeffrey Lorberbaum ,Gary Lauder ,William Lauder ,Micky Arison ,Ray Lee Hunt ,
0.202016 0 0.328443 0.14908 0.0148686 0.00859358 0.0118168 0.176552 0.00293763 0.00586428 0.0823333 0.0465745 0.00298314 0.0262804 0.0380265 0.01484 0.0088756 0.0263927 0.0555391 0.630643 0.374799 0.00901143 0.642139 0.4975 0.105902 0.023653 0.225787 0 0.147158 0.216913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Craig McCaw ,Riley Bechtel & family ,B. Wayne Hughes Jr. ,William Fisher ,Carl Cook ,Drayton McLane Jr. ,
0.191717 0 0.389694 0.14224 0.0176445 0.00681066 0.00699667 0.185484 0.00348561 0.00696038 0.0977386 0.0347179 0 0.0174685 0.0382476 0.0106429 0.00697986 0.0313314 0.00355799 0.624976 0.374799 0.0081912 0.762035 0.403551 0.125683 0.0280729 0.267981 0 0.174713 0.167717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Richard Uihlein ,Andrew Cherng ,Jimmy Rane ,Arthur Dantchik ,David Blitzer ,Farhad Ebrahimi ,
0.173299 0 0.120812 0.204891 0.0254207 0.00982161 0.0100785 0.267188 0.00501999 0.0100264 0.140825 0.0500055 0 0.0251608 0.0551091 0.0153282 0.0100517 0.0451374 0.00512484 0.636103 0.374799 0.00809928 0.667354 0.140833 0.181007 0.0404301 0.385973 0 0.251756 0.216446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Jimmy Buffett ,Stewart Resnick ,R. Marcelo Claure ,Tiger Woods ,Donald Sterling ,John Brown ,
0.192372 0 0.0446608 0.189701 0.0258649 0.00621427 0.0127767 0.33881 0.00636464 0.0127119 0.178592 0.0440929 0 0.0191077 0.0571584 0.0129583 0.0127412 0.0317418 0.00650376 0.637232 0.374799 0.0083643 0.578144 0.178585 0.0383052 0.0512559 0.412554 0 0.3193 0.274521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Richard Sands ,Edward DeBartolo Jr. ,Charles Cohen ,Steven Tisch ,Robert Sands ,Jon Stryker ,
0.231898 0 0.0672667 0.0189413 0.019508 0 0.00952024 0.510144 0 0.00959801 0.259198 0 0 0.0287697 0.0191894 0.0195371 0 0.0285298 0.00979828 0.640447 0.374799 0.00543854 0.374036 0.268853 0.0576848 0.0771525 0.115326 0 0.480984 0.413504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Pauline MacMillan Keinath ,Elisabeth DeLuca & family ,Barbara Tyson ,Sid Bass ,Robert Rowling ,Frank Fertitta III. ,
0.26995 0 0.118487 0.0333617 0.0343707 0 0.0167751 0.136943 0 0.0168936 0.456739 0 0 0.0506766 0.0337934 0.0344149 0 0.0502855 0.0172604 0.688658 0.374799 0.00530003 0.355443 0.169062 0.0850371 0 0.0164042 0 0.729497 0.644232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Randa Duncan Williams ,Margaretta Taylor ,Abigail Johnson ,Miriam Adelson & family ,Janice McNair ,Lee Bass ,
0.331895 0 0.218034 0.0615003 0.0632748 0 0.030897 0.252007 0 0.0310948 0 0 0 0.0932567 0.0621014 0.0633739 0 0.0926465 0.0318142 0.730063 0.374799 0.00702953 0.123688 0 0 0 0.030089 0 0.969911 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 James Irsay ,James Chambers ,George Kaiser ,Brian Roberts ,Jonathan Tisch ,Dan Friedkin ,
0.228577 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6797e-07 0.824966 0.374799 0.00623049 0.942763 0 0 0 0.223831 0 0.776169 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Ben Silbermann ,Phil Ruffin ,Norman Braman ,Michael Bloomberg ,Donald Bren ,Nicolas Berggruen ,
0.0684678 0 0.99876 2.14613e-06 1.83457e-05 0 1.11938e-06 0 0 2.89403e-06 7.65526e-05 0 0 1.4349e-07 3.09986e-05 1.80584e-05 0 5.29276e-06 0.00108471 0.960304 0.374799 0.000684238 0.99524 0 0 0 0.941884 0 0.0581156 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Tamara Gustavson ,Nancy Walton Laurie ,Amy Wyss ,Aerin Lauder ,Ann Walton Kroenke ,Diane Kemper ,
0.0620756 0 0.994834 3.74453e-05 6.44526e-05 0 1.95129e-05 0 0 5.08724e-05 0.000848972 0 0 2.89668e-06 0.000104847 8.40192e-05 0 2.46559e-05 0.0039279 0.961166 0.374799 0.000407845 0.996339 0 0 0 0.972231 0 0.0277693 0.999997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Susan Alfond ,Jane Lauder ,Richard Kurtz ,Julia Koch & family ,Alice Walton ,Lynn Schusterman & family ,
0.0598856 0 0.991751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0082485 0.960166 0.374799 0.00030146 1 0 0 0 0.983936 0 0.0160644 0.99909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Abigail Bennett ,Irving Grousbeck & family ,Martha Ingram & family ,LeBron James ,Hope Welker ,Wilma Tisch ,
0.0560833 0 0.986546 4.25784e-05 0 0 0.000212782 0.000690851 0 0 0 0 0 3.51801e-07 0 6.04244e-06 0 0 0.0125011 0.95988 0.374799 0.000213579 0.999043 1.31669e-07 4.41301e-06 0.000367132 0.999628 0 0 0.999993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Annette Lerner & family ,Elon Musk ,Jorge Mas ,H. Ross Perot Jr. ,Jeffrey Soffer ,Geoffrey Palmer ,
0.0562525 0 0.996799 0.00106534 0 0 0.000300131 1.88948e-05 0 0 0 1.99293e-05 0 0.000127258 0 0.000186623 0 0 0.00148297 0.963783 0.374782 0.000156288 0.998323 2.00382e-05 0 0 0.999952 0 2.76939e-05 0.999791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.93826 1.09036 0.957179 0.226541 0.285705 0 0 0 Stefan Soloviev ,Jeremy Jacobs Sr. & family ,Ted Turner ,Jim Walton ,Edward Roski Jr. ,Zachary Stern ,
0.187804 0.0229745 0.114082 0.158874 0.0355918 0.0146383 0.0906784 0.0763363 0.017341 0.0123169 0.0970484 0.0758979 0.0337208 0.0308666 0.0658731 0.0174445 0.0218084 0.00560438 0.108903 0.610827 0.104699 0.00898441 0.616664 0.490543 0.0653306 0.0384667 0.118578 0.0281447 0.258936 0.129722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000554383 0 0 0 0 0 0 0.176239 0 0 Tadashi Yanai & family ,Hedda im Brahm-Droege ,Yasumitsu Shigeta ,Yuji Otsuka ,Nobutada Saji ,Reinhold Wuerth & family ,
0.190197 0.0237446 0.117681 0.157024 0.0359297 0.0131194 0.0833395 0.0757413 0.0149337 0.0112734 0.0899443 0.0838583 0.0362952 0.0312366 0.0702111 0.0163181 0.0224172 0.00563953 0.111293 0.615985 0.115333 0.00860342 0.630645 0.491893 0.0583229 0.0371842 0.120959 0.0275745 0.264066 0.125765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000617653 0.217636 0 0 0.17674 0.227602 0.202572 0.362844 0 0 Tomasz Biernacki ,Pavel Tykac ,Daniel Kretinsky ,Michael Lee-Chin ,Gerald Schwartz ,Jack Cockwell ,
0.191192 0.0260143 0.13565 0.170663 0.0345984 0.0120532 0.07801 0.0864131 0.0110127 0.0064299 0.0945833 0.0631049 0.0326409 0.0324523 0.0873992 0.0167497 0.0175531 0.00744974 0.0872229 0.624569 0.164278 0.00891155 0.642321 0.496126 0.0605451 0.0401747 0.128108 0.031637 0.243409 0.107683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.433718 0.355004 0 0.205604 0.324493 0.223728 0 0 0 Farkhad Akhmedov ,Andrei Kosogov ,Rob Walton & family ,Yuri Kovalchuk & family ,Stanley Hubbard ,Alexander Nesis ,
0.18682 0.0200913 0.163016 0.186585 0.0335963 0.0106089 0.0841133 0.0895162 0.0105667 0.00400567 0.0881207 0.054542 0.0321378 0.038695 0.0774207 0.0148033 0.017306 0.00804689 0.0668282 0.64406 0.225267 0.0108595 0.708736 0.54069 0.0736183 0.0296447 0.140152 0.0347262 0.181168 0.0919596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.695738 0.871358 0.21179 0.258608 0.339493 0.138366 0 0.0875139 0.0466654 W. Herbert Hunt ,Leonard Lauder ,Donald Newhouse ,Rupert Murdoch & family ,Charles Koch & family ,Leonard Stern ,
0.19885 0.00393257 0.215838 0.234928 0.0395446 0.00764467 0.031416 0.0923733 0.013599 0.00588734 0.0529099 0.0584754 0.0432078 0.0432178 0.0489956 0.0178118 0.0136624 0.0118215 0.0647343 0.620863 0.31395 0.011916 0.833327 0.580648 0.0786768 0.0138686 0.166685 0.0410862 0.119035 0.0941134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.261762 0.811025 0.732461 0.904541 0.231246 0.235279 0 0 0 Scott Duncan ,Charles Butt ,Lukas Walton ,Eugene Kaspersky ,Suleiman Kerimov & family ,Leonid Simanovsky ,
0.194311 0.00453241 0.246669 0.255364 0.0455809 0.00662714 0.0182316 0.10198 0.0112434 0.00678688 0.0498553 0.0584231 0.00914033 0.0248006 0.051988 0.0182653 0.00904223 0.0136356 0.0678341 0.595596 0.358412 0.0113864 0.807807 0.66499 0.0816733 0.0159973 0.17408 0.0473558 0.0159035 0.106231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0337221 0.898992 0.994024 0.946031 0.22796 0.272093 0 0 0 Benjamin Zhengmin Pan & family ,Neil Shen ,Xu Zhihan ,Zhongyi Wu ,Fu Liquan & family ,Tang Xiao'ou ,
0.190608 0 0.326511 0.146345 0.0602906 0.00878299 0.00908336 0.132021 0.00600347 0.00298679 0.0600823 0.0743372 0.00304617 0.0178513 0.0328307 0.00905977 0.00906347 0.0180509 0.0836536 0.589883 0.374799 0.00972715 0.745613 0.61914 0.108126 0.0211732 0.230506 0 0.0210549 0.1406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Hongfei Zhao ,Zhu Yiming ,Lin Bin ,Zeng Kaitian ,Qi Shi & family ,Sun Hongjun ,
0.186223 0 0.367204 0.164593 0.0102273 0.00987332 0.0102168 0.148531 0.00337355 0.00336004 0.0676139 0.0535128 0.00342617 0.0200708 0.036927 0.0101894 0.010194 0.0203006 0.0603858 0.613066 0.374799 0.00956766 0.72744 0.571547 0.12162 0.0238215 0.259314 0 0.023698 0.137654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Jiang Bin ,Zhao Lixin ,Lei Jun ,Cai Mingtong ,Li Min ,Zhang Fan ,
0.170555 0 0.44819 0.159943 0.0124813 0.0080482 0.00416759 0.1529 0.00411781 0.00410179 0.0825662 0.0410287 0 0.00827781 0.0369447 0.00419955 0.00824456 0.0247881 0 0.602472 0.374799 0.00872137 0.888066 0.476862 0.148486 0.0290863 0.316621 0 0.0289445 0.0619449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Shilong Zhang & family ,Chen Zhisong ,Wei Lidong & family ,Zhang Xuezheng ,Richard Liu ,Zhang Zhidong ,
0.13489 0 0.135841 0.250466 0.0195446 0.0126194 0.00652735 0.239447 0.00644754 0.00642066 0.129318 0.0642507 0 0.0129603 0.0578763 0.00657179 0.0129071 0.0388033 0 0.604007 0.374799 0.00890408 0.837823 0.180841 0.232497 0.0455382 0.49579 0 0.0453339 0.0646003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Tang Binsen ,He Zhaoxi ,Sun Shoukuan ,Chen Wenyuan & family ,Zeng Chaoyi ,Xiong Wu ,
0.14708 0 0.0355076 0.246316 0.0179788 0.00863826 0.00896519 0.328753 0.00885075 0.00880091 0.177569 0.0613371 0 0 0.0617584 0 0.0177112 0.0178139 0 0.593572 0.374799 0.00957236 0.777281 0.248282 0.0532383 0.0625187 0.573691 0 0.0622707 0.0887054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Wei Gu ,Cao Jianwei ,Bo Wu ,Cao Kejian ,Jiang Guiting & family ,Wu Yiling ,
